Title,Link,Snippet
Default configurations for Jira Service Management,https://support.atlassian.com/jira-cloud-administration/docs/default-configurations-for-jira-service-management/,The 2 default request types have the following workflow status mappings: Default workflow status. Description. Status shown to customers (on Customer Portal and in notification emails) Waiting for Triage. The initial status when requests are created. Waiting for Support. Waiting for Support.
Login - Jira Service Management,https://gentrack.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Log in - Jira,https://jira.caqh.org/login.jsp,"Welcome to Jira. U sername. P assword. R emember my login on this computer. Not a member? To request an account, please contact your Jira administrators."
Jira Service Management - Projects,https://openpeppol.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
TBC Internet Banking,https://tbconline.ge/tbcrd/login,/assets/img/facebook/sharing-image-v1.jpg
Data443® Help Center - Jira Service Management,https://data443.atlassian.net/servicedesk/customer/portals,Data443® Help Center - Jira Service Management. Data443® Help Center. Log in.
Jira Service Management - isystems-group.atlassian.net,https://isystems-group.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Customer Portal - Jira Service Management,https://porthousedean.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""f01ff54880e3a67a68de4dde307d6b1cf1e612c3_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/9d278d81-96ab-40a9-bc23 ..."
Jira Service Management - ish-group.atlassian.net,https://ish-group.atlassian.net/servicedesk/customer/portal/4,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Login - Jira Service Management,https://deliveroo.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - icampus21.atlassian.net,https://icampus21.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Catapult Software Helpdesk - Jira Service Management,https://catapultsoftware.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""8988c779fa7c4f2e8b31a3691319930a0149f536_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/c8100c62-14eb-41f7-8177 ..."
Jira Service Management - dcm-inc.atlassian.net,https://dcm-inc.atlassian.net/servicedesk/customer/portal/1/user/login,Login - Jira Service Management. DCMnetwork Service Portal. Powered by Jira Service Management.
Login - Jira Service Management,https://precisebusiness.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://acesso.atlassian.net/servicedesk/customer/portal/18,Login - Jira Service Management. Central de Ajuda Bankly. Você pode abrir uma requisição de Gestão de Acessos de uma das opções disponíveis.
Jira Service Management - foursquare.atlassian.net,https://foursquare.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""46cb37fb3b82146fd5c5e5770e0907656d7750bb_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/fa1a77b8-b0e8-4a51-b2fb ..."
Jira Service Management - erpsupport.atlassian.net,https://erpsupport.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""4cfe2d754c38ec81e5fc3932ccbaef0106778358_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to ..."
B1NARY Support Portal - Jira Service Management,https://b1nary.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""75d1468afd02774b88b0e8145325bdf173672e1f_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/53f3ca6f-863a-40a9-a88e ..."
AVS Managed Services Portal - Jira Service Management,https://avsquard.atlassian.net/servicedesk/customer/portals,AVS Managed Services Portal - Jira Service Management. AVS Managed Services Portal. Log in.
Service Management - Vueling,https://jira.vueling.com/servicedesk/customer/portals,"{""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-management?utm_medium=jira-in-product&utm_source=jira_service_desk_portal_footer&utm ..."
Login - Jira Service Management,https://wvu.atlassian.net/servicedesk/customer/portal/5/user/login?destination=portal%2F5%2Farticle%2F377749932,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Jira Service Management,https://fintechblocks.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""b9dbe4e8819b2be040d02d5545970d15f23cf099_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/46ae816f-aadc-4f38-91e6 ..."
Jira Service Management,https://bltelecoms.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
hondavn.atlassian.net,https://hondavn.atlassian.net/,We would like to show you a description here but the site won't allow us.
Jira Service Management,https://georgiagov.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""6eec7d061ce42cf12f500e5aae0f12b1b3b17791_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/5097d228-cba3-414f-9288 ..."
Login - Jira Service Management,https://ebiexpert.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - scada-international.atlassian.net,https://scada-international.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - pinetwork.atlassian.net,https://pinetwork.atlassian.net/servicedesk/customer/portal/1/create/12,"{""xsrfToken"":""c9d790572ea81ef8fb47ea74e458548316e6eed9_lout"",""branding"":{""id"":""1"",""key"":""demo"",""name"":""Email Request"",""portalBaseUrl"":""/servicedesk/customer/portal/1 ..."
Connexion - Jira Service Management,https://mandoline.atlassian.net/servicedesk/customer/portals,Saisissez votre adresse e-mail pour vous connecter ou vous inscrire. Adresse e-mail. Suivant. Optimisé par Jira Service Management.
Dataton Helpdesk - Jira Service Management,https://dataton.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""49f7d6089c9c84c039b1b89638050916037b8b2f_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/7e0fcabd-2598-431d-a519 ..."
Login - Jira Service Management,https://conflks.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Powered by Jira Service Management.
Login - Jira Service Management,https://sellerdeck.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Login - Jira Service Management,https://vrsdesk.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Login - Jira Service Management,https://imtf.atlassian.net/servicedesk/customer/portals,"Dear Customer. In this web site, you can log, browse and follow up your issues. Before using it, please ask our hotline, at support@imtf.com, to provide you with your personal user account. User Guide. Don't hesitate to contact our hotline, support@imtf.com, to get further explanations or to give your feedback."
Jira Service Management,https://noticeninja.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Jira Service Management,https://navitia.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""6eb25d611414dea064c30675be36ade0f518b885_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/d816bd32-93e8-477b-8759 ..."
MAF Cloud Support Portal - Jira Service Management,https://mafint.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""c23793efdc16aa62d1505798e4484333a0b3c157_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/87ca0088-7382-43c5-a3e5 ..."
ConnectSx Support - Jira Service Management,https://connectsx.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""5bb71b732dfa6793f2c8cf272687204f0ba60c64_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/82e2abe7-4ce2-43f1-ac12 ..."
Login - Jira Service Management,https://wvu.atlassian.net/servicedesk/customer/portal/5/user/login?destination=portal%2F5%2Farticle%2F312770684,Login - Jira Service Management. WVU IT Help Center. Powered by Jira Service Management.
Jira Service Management,https://performance-recreation-velo.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""5671582491902384ff21a009aec37abbdfda4a8c_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/87bf8f8d-6e08-4578-a1b1 ..."
Jira Service Management - youfit.atlassian.net,https://youfit.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""847b1c5b3e7faaddde993871dd7c05cfca70ab73_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/4a8b98a4-94c7-47da-839b ..."
Jira Service Management - vc-assist.atlassian.net,https://vc-assist.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""75b445403761f56bb977df555f21d2c1e5acb867_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the VC Assist ..."
Roles - SDP help desk guide - ManageEngine,https://help.servicedeskplus.com/configurations/user-management/configuring-roles.html,Each technician accessing the help desk tool will have a set of permissions to execute specific tasks in the application. These permissions are termed as Roles in ServiceDesk Plus. Roles are defined based on the various modules in the application. The Administrator can create multiple roles and assign it to technicians based on the requirement.
ServiceNow Service Management Suite,http://ey.service-now.com/,We would like to show you a description here but the site won't allow us.
Login - Jira Service Management,https://heiq.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
/servicedesk/customer/portals [PDF] - www.theindependent.co,https://www.theindependent.co.zw/servicedesk/customer/portals,"/servicedesk/customer/portals upload Betty m Paterson 2/9 Downloaded from www.theindependent.co.zw on August 31, 2023 by Betty m Paterson Final Thoughts Page 96"
Jira Service Management,https://mpc-service.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""a109dedc665f37eedd4bf0368c05bca4f31de3b0_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Minor Planet ..."
